chromosome	position	predicted	target	matched predicted	matched target	precision	recall	F1 score
9	9200	13	19	10.0	12.0	0.7692307692307693	0.631578947368421	0.6936416184971098
9	9600	11	11	5.0	5.0	0.45454545454545453	0.45454545454545453	0.45454545454545453
9	10000	14	21	10.0	10.0	0.7142857142857143	0.47619047619047616	0.5714285714285714
9	10400	2	4	2.0	2.0	1.0	0.5	0.6666666666666666
9	10800	3	2	2.0	2.0	0.6666666666666666	1.0	0.8
9	11200	13	22	10.0	11.0	0.7692307692307693	0.5	0.6060606060606061
9	11600	12	25	10.0	11.0	0.8333333333333334	0.44	0.5759162303664922
9	12000	3	5	3.0	3.0	1.0	0.6	0.7499999999999999
9	12400	20	23	15.0	14.0	0.75	0.6086956521739131	0.6719999999999999
9	12800	16	17	8.0	8.0	0.5	0.47058823529411764	0.48484848484848486
9	13200	23	25	14.0	12.0	0.6086956521739131	0.48	0.536741214057508
9	13600	11	13	7.0	7.0	0.6363636363636364	0.5384615384615384	0.5833333333333333
10	0	4	7	2.0	2.0	0.5	0.2857142857142857	0.36363636363636365
10	400	14	13	9.0	9.0	0.6428571428571429	0.6923076923076923	0.6666666666666666
10	800	4	6	4.0	3.0	1.0	0.5	0.6666666666666666
10	1200	15	16	6.0	6.0	0.4	0.375	0.38709677419354843
10	1600	5	5	2.0	1.0	0.4	0.2	0.26666666666666666
10	2000	9	16	4.0	4.0	0.4444444444444444	0.25	0.32
10	2400	12	17	10.0	10.0	0.8333333333333334	0.5882352941176471	0.6896551724137931
10	2800	10	9	5.0	6.0	0.5	0.6666666666666666	0.5714285714285714
10	3200	10	11	7.0	8.0	0.7	0.7272727272727273	0.7133757961783439
10	3600	2	4	0.0	0.0	0.0	0.0	0.0
10	5200	3	6	3.0	3.0	1.0	0.5	0.6666666666666666
10	5600	0	2	0.0	0.0		0.0	
10	6000	7	22	5.0	7.0	0.7142857142857143	0.3181818181818182	0.44025157232704404
10	6400	7	11	4.0	5.0	0.5714285714285714	0.45454545454545453	0.5063291139240506
10	6800	14	17	9.0	10.0	0.6428571428571429	0.5882352941176471	0.6143344709897611
10	7200	21	24	18.0	16.0	0.8571428571428571	0.6666666666666666	0.7499999999999999
10	7600	12	13	5.0	5.0	0.4166666666666667	0.38461538461538464	0.4
10	8000	8	10	4.0	4.0	0.5	0.4	0.4444444444444444
10	8400	8	6	4.0	4.0	0.5	0.6666666666666666	0.5714285714285714
10	8800	24	22	13.0	13.0	0.5416666666666666	0.5909090909090909	0.5652173913043479
10	9200	14	18	8.0	8.0	0.5714285714285714	0.4444444444444444	0.5
10	9600	18	24	12.0	12.0	0.6666666666666666	0.5	0.5714285714285714
10	10000	15	23	10.0	9.0	0.6666666666666666	0.391304347826087	0.4931506849315069
10	10400	19	21	11.0	10.0	0.5789473684210527	0.47619047619047616	0.5225653206650831
10	10800	3	3	0.0	0.0	0.0	0.0	0.0
10	11200	8	14	5.0	5.0	0.625	0.35714285714285715	0.45454545454545453
10	11600	7	12	3.0	3.0	0.42857142857142855	0.25	0.3157894736842105
10	12000	9	13	4.0	5.0	0.4444444444444444	0.38461538461538464	0.4123711340206186
10	12400	21	20	10.0	11.0	0.47619047619047616	0.55	0.5104408352668214
10	12800	6	5	0.0	0.0	0.0	0.0	0.0
11	0	33	22	9.0	9.0	0.2727272727272727	0.4090909090909091	0.32727272727272727
11	400	19	19	11.0	11.0	0.5789473684210527	0.5789473684210527	0.5789473684210527
11	800	22	22	18.0	15.0	0.8181818181818182	0.6818181818181818	0.743801652892562
11	1200	13	15	9.0	11.0	0.6923076923076923	0.7333333333333333	0.7122302158273381
11	1600	11	17	8.0	8.0	0.7272727272727273	0.47058823529411764	0.5714285714285714
11	2000	4	10	3.0	3.0	0.75	0.3	0.42857142857142855
11	2400	3	8	3.0	3.0	1.0	0.375	0.5454545454545455
11	2800	6	6	2.0	2.0	0.3333333333333333	0.3333333333333333	0.3333333333333333
11	3200	20	24	13.0	13.0	0.65	0.5416666666666666	0.5909090909090909
11	3600	3	4	3.0	3.0	1.0	0.75	0.8571428571428572
11	4000	0	7	0.0	0.0		0.0	
11	4400	16	16	9.0	9.0	0.5625	0.5625	0.5625
11	4800	3	6	2.0	3.0	0.6666666666666666	0.5	0.5714285714285714
11	5600	20	29	10.0	11.0	0.5	0.3793103448275862	0.4313725490196078
11	6000	25	28	13.0	14.0	0.52	0.5	0.5098039215686275
11	6400	26	19	6.0	6.0	0.23076923076923078	0.3157894736842105	0.26666666666666666
11	6800	12	9	3.0	3.0	0.25	0.3333333333333333	0.2857142857142857
11	7200	15	23	8.0	8.0	0.5333333333333333	0.34782608695652173	0.42105263157894735
11	7600	14	11	6.0	4.0	0.42857142857142855	0.36363636363636365	0.3934426229508196
11	8000	8	11	5.0	5.0	0.625	0.45454545454545453	0.5263157894736842
11	8400	13	9	3.0	3.0	0.23076923076923078	0.3333333333333333	0.27272727272727276
11	8800	5	3	0.0	0.0	0.0	0.0	0.0
11	9200	11	16	6.0	6.0	0.5454545454545454	0.375	0.4444444444444444
11	9600	5	2	2.0	2.0	0.4	1.0	0.5714285714285714
11	10000	9	13	5.0	5.0	0.5555555555555556	0.38461538461538464	0.4545454545454546
11	10400	4	2	2.0	2.0	0.5	1.0	0.6666666666666666
11	10800	11	22	9.0	9.0	0.8181818181818182	0.4090909090909091	0.5454545454545455
11	11200	9	17	6.0	6.0	0.6666666666666666	0.35294117647058826	0.46153846153846156
11	11600	21	17	11.0	11.0	0.5238095238095238	0.6470588235294118	0.5789473684210527
11	12000	21	23	13.0	12.0	0.6190476190476191	0.5217391304347826	0.5662431941923776
11	12400	11	14	8.0	8.0	0.7272727272727273	0.5714285714285714	0.64
11	12800	21	24	13.0	13.0	0.6190476190476191	0.5416666666666666	0.5777777777777777
12	0	18	23	9.0	9.0	0.5	0.391304347826087	0.43902439024390244
12	400	13	18	8.0	8.0	0.6153846153846154	0.4444444444444444	0.5161290322580645
12	800	20	30	15.0	15.0	0.75	0.5	0.6000000000000001
12	1200	14	25	11.0	11.0	0.7857142857142857	0.44	0.564102564102564
12	1600	2	4	2.0	1.0	1.0	0.25	0.4
12	2000	5	8	3.0	3.0	0.6	0.375	0.46153846153846156
12	2400	11	11	7.0	7.0	0.6363636363636364	0.6363636363636364	0.6363636363636364
12	2800	6	7	4.0	4.0	0.6666666666666666	0.5714285714285714	0.6153846153846154
12	4000	7	12	4.0	4.0	0.5714285714285714	0.3333333333333333	0.42105263157894735
12	4400	7	11	2.0	3.0	0.2857142857142857	0.2727272727272727	0.27906976744186046
12	4800	18	19	12.0	12.0	0.6666666666666666	0.631578947368421	0.6486486486486486
12	5200	17	26	14.0	16.0	0.8235294117647058	0.6153846153846154	0.7044025157232704
12	5600	14	21	11.0	13.0	0.7857142857142857	0.6190476190476191	0.6924939467312348
12	6000	2	3	2.0	2.0	1.0	0.6666666666666666	0.8
12	6400	15	15	8.0	8.0	0.5333333333333333	0.5333333333333333	0.5333333333333333
12	6800	12	14	7.0	8.0	0.5833333333333334	0.5714285714285714	0.5773195876288659
12	7200	2	5	1.0	1.0	0.5	0.2	0.2857142857142857
12	7600	4	9	2.0	2.0	0.5	0.2222222222222222	0.3076923076923077
12	8000	1	6	0.0	0.0	0.0	0.0	0.0
12	8400	2	4	1.0	1.0	0.5	0.25	0.3333333333333333
12	8800	12	13	7.0	7.0	0.5833333333333334	0.5384615384615384	0.56
12	9200	15	16	8.0	9.0	0.5333333333333333	0.5625	0.5475285171102662
12	9600	8	16	8.0	8.0	1.0	0.5	0.6666666666666666
12	10000	9	15	6.0	7.0	0.6666666666666666	0.4666666666666667	0.5490196078431373
12	10400	18	16	12.0	12.0	0.6666666666666666	0.75	0.7058823529411765
12	10800	25	33	17.0	18.0	0.68	0.5454545454545454	0.6053412462908012
12	11200	12	11	5.0	4.0	0.4166666666666667	0.36363636363636365	0.3883495145631068
12	11600	11	14	6.0	6.0	0.5454545454545454	0.42857142857142855	0.48
12	12000	23	18	6.0	6.0	0.2608695652173913	0.3333333333333333	0.2926829268292683
12	12400	6	8	5.0	6.0	0.8333333333333334	0.75	0.7894736842105263
12	12800	4	6	2.0	3.0	0.5	0.5	0.5
13	2000	10	15	6.0	6.0	0.6	0.4	0.48
13	2400	7	18	6.0	6.0	0.8571428571428571	0.3333333333333333	0.48
13	2800	14	19	10.0	11.0	0.7142857142857143	0.5789473684210527	0.6395348837209303
13	3200	6	13	5.0	5.0	0.8333333333333334	0.38461538461538464	0.5263157894736842
13	3600	1	9	1.0	1.0	1.0	0.1111111111111111	0.2
13	4000	9	10	5.0	5.0	0.5555555555555556	0.5	0.5263157894736842
13	4400	6	16	4.0	4.0	0.6666666666666666	0.25	0.36363636363636365
13	4800	10	22	10.0	11.0	1.0	0.5	0.6666666666666666
13	5200	6	13	3.0	3.0	0.5	0.23076923076923078	0.31578947368421056
13	5600	0	1	0.0	0.0		0.0	
13	6000	5	8	2.0	2.0	0.4	0.25	0.3076923076923077
13	6800	0	2	0.0	0.0		0.0	
13	7200	1	4	1.0	1.0	1.0	0.25	0.4
13	7600	15	15	9.0	8.0	0.6	0.5333333333333333	0.5647058823529412
13	8000	2	4	1.0	1.0	0.5	0.25	0.3333333333333333
13	8400	1	3	1.0	1.0	1.0	0.3333333333333333	0.5
13	8800	1	1	0.0	0.0	0.0	0.0	0.0
13	9200	4	3	3.0	2.0	0.75	0.6666666666666666	0.7058823529411765
13	9600	8	12	4.0	4.0	0.5	0.3333333333333333	0.4
13	10000	7	15	6.0	6.0	0.8571428571428571	0.4	0.5454545454545454
13	10400	0	1	0.0	0.0		0.0	
13	10800	7	11	1.0	1.0	0.14285714285714285	0.09090909090909091	0.1111111111111111
14	2000	19	26	16.0	16.0	0.8421052631578947	0.6153846153846154	0.7111111111111111
14	2400	7	16	4.0	6.0	0.5714285714285714	0.375	0.45283018867924535
14	2800	4	7	1.0	1.0	0.25	0.14285714285714285	0.18181818181818182
14	3200	16	18	11.0	10.0	0.6875	0.5555555555555556	0.6145251396648045
14	3600	3	13	1.0	1.0	0.3333333333333333	0.07692307692307693	0.125
14	4000	1	1	0.0	0.0	0.0	0.0	0.0
14	4400	7	4	2.0	2.0	0.2857142857142857	0.5	0.36363636363636365
14	4800	8	15	3.0	3.0	0.375	0.2	0.2608695652173913
14	5200	9	14	5.0	5.0	0.5555555555555556	0.35714285714285715	0.4347826086956522
14	5600	10	6	3.0	3.0	0.3	0.5	0.37499999999999994
14	6000	14	18	11.0	11.0	0.7857142857142857	0.6111111111111112	0.6875
14	6400	17	19	7.0	7.0	0.4117647058823529	0.3684210526315789	0.38888888888888884
14	6800	18	26	11.0	12.0	0.6111111111111112	0.46153846153846156	0.5258964143426296
14	7200	12	16	10.0	12.0	0.8333333333333334	0.75	0.7894736842105263
14	7600	15	19	9.0	8.0	0.6	0.42105263157894735	0.49484536082474223
14	8000	6	3	3.0	3.0	0.5	1.0	0.6666666666666666
14	8800	13	21	10.0	10.0	0.7692307692307693	0.47619047619047616	0.5882352941176471
14	9200	11	17	8.0	8.0	0.7272727272727273	0.47058823529411764	0.5714285714285714
14	9600	11	10	5.0	5.0	0.45454545454545453	0.5	0.47619047619047616
14	10000	12	15	6.0	7.0	0.5	0.4666666666666667	0.48275862068965525
15	2400	4	1	0.0	0.0	0.0	0.0	0.0
15	2800	4	6	3.0	4.0	0.75	0.6666666666666666	0.7058823529411765
15	3200	9	12	4.0	5.0	0.4444444444444444	0.4166666666666667	0.4301075268817204
15	3600	8	13	6.0	7.0	0.75	0.5384615384615384	0.626865671641791
15	4000	14	14	8.0	7.0	0.5714285714285714	0.5	0.5333333333333333
15	4400	7	12	7.0	6.0	1.0	0.5	0.6666666666666666
15	4800	9	13	5.0	5.0	0.5555555555555556	0.38461538461538464	0.4545454545454546
15	5200	7	12	6.0	6.0	0.8571428571428571	0.5	0.631578947368421
15	5600	19	24	9.0	9.0	0.47368421052631576	0.375	0.4186046511627907
15	6000	7	15	1.0	1.0	0.14285714285714285	0.06666666666666667	0.09090909090909091
15	6400	16	14	8.0	8.0	0.5	0.5714285714285714	0.5333333333333333
15	6800	10	18	5.0	6.0	0.5	0.3333333333333333	0.4
15	7200	28	28	14.0	13.0	0.5	0.4642857142857143	0.48148148148148157
15	7600	17	18	11.0	13.0	0.6470588235294118	0.7222222222222222	0.6825775656324583
15	8000	9	20	5.0	7.0	0.5555555555555556	0.35	0.42944785276073627
15	8400	17	15	8.0	9.0	0.47058823529411764	0.6	0.5274725274725275
15	8800	18	21	12.0	13.0	0.6666666666666666	0.6190476190476191	0.6419753086419753
15	9200	13	14	9.0	9.0	0.6923076923076923	0.6428571428571429	0.6666666666666666
15	9600	10	12	4.0	4.0	0.4	0.3333333333333333	0.36363636363636365
16	0	23	10	4.0	5.0	0.17391304347826086	0.5	0.25806451612903225
16	400	1	6	0.0	0.0	0.0	0.0	0.0
16	800	20	26	13.0	14.0	0.65	0.5384615384615384	0.5889967637540453
16	1200	17	6	6.0	5.0	0.35294117647058826	0.8333333333333334	0.49586776859504134
16	1600	10	13	6.0	7.0	0.6	0.5384615384615384	0.5675675675675675
16	2000	24	15	10.0	10.0	0.4166666666666667	0.6666666666666666	0.5128205128205129
16	2400	10	8	4.0	4.0	0.4	0.5	0.4444444444444444
16	2800	24	18	7.0	7.0	0.2916666666666667	0.3888888888888889	0.3333333333333333
16	4800	14	16	7.0	8.0	0.5	0.5	0.5
16	5200	15	11	9.0	8.0	0.6	0.7272727272727273	0.6575342465753424
16	5600	18	19	11.0	10.0	0.6111111111111112	0.5263157894736842	0.5655526992287918
16	6000	0	1	0.0	0.0		0.0	
16	6400	14	9	6.0	4.0	0.42857142857142855	0.4444444444444444	0.4363636363636363
16	6800	27	19	8.0	8.0	0.2962962962962963	0.42105263157894735	0.34782608695652173
16	7200	14	12	11.0	9.0	0.7857142857142857	0.75	0.7674418604651163
16	7600	10	7	3.0	3.0	0.3	0.42857142857142855	0.3529411764705882
16	8000	11	10	4.0	5.0	0.36363636363636365	0.5	0.42105263157894735
16	8400	13	28	8.0	9.0	0.6153846153846154	0.32142857142857145	0.4222873900293255
17	0	23	23	12.0	10.0	0.5217391304347826	0.43478260869565216	0.4743083003952569
17	400	21	16	10.0	10.0	0.47619047619047616	0.625	0.5405405405405405
17	800	11	14	5.0	5.0	0.45454545454545453	0.35714285714285715	0.4
17	1200	3	9	1.0	1.0	0.3333333333333333	0.1111111111111111	0.16666666666666666
17	1600	23	19	7.0	7.0	0.30434782608695654	0.3684210526315789	0.3333333333333333
17	2800	21	21	10.0	10.0	0.47619047619047616	0.47619047619047616	0.47619047619047616
17	3200	21	18	11.0	11.0	0.5238095238095238	0.6111111111111112	0.5641025641025642
17	3600	28	27	14.0	13.0	0.5	0.48148148148148145	0.4905660377358491
17	4000	32	29	16.0	18.0	0.5	0.6206896551724138	0.5538461538461539
17	4400	22	30	15.0	16.0	0.6818181818181818	0.5333333333333333	0.5985037406483791
17	4800	9	13	3.0	3.0	0.3333333333333333	0.23076923076923078	0.27272727272727276
17	5200	13	13	6.0	8.0	0.46153846153846156	0.6153846153846154	0.5274725274725275
17	5600	11	11	8.0	8.0	0.7272727272727273	0.7272727272727273	0.7272727272727273
17	6000	18	19	6.0	6.0	0.3333333333333333	0.3157894736842105	0.3243243243243243
17	6400	15	12	5.0	5.0	0.3333333333333333	0.4166666666666667	0.37037037037037035
17	6800	11	18	5.0	5.0	0.45454545454545453	0.2777777777777778	0.3448275862068966
17	7200	35	30	16.0	18.0	0.45714285714285713	0.6	0.5189189189189188
17	7600	26	21	9.0	8.0	0.34615384615384615	0.38095238095238093	0.36272040302267
18	0	16	22	9.0	11.0	0.5625	0.5	0.5294117647058824
18	400	2	7	0.0	0.0	0.0	0.0	0.0
18	800	20	16	11.0	11.0	0.55	0.6875	0.6111111111111112
18	1200	15	12	7.0	6.0	0.4666666666666667	0.5	0.48275862068965525
18	2000	7	16	5.0	5.0	0.7142857142857143	0.3125	0.4347826086956522
18	2400	1	5	0.0	0.0	0.0	0.0	0.0
18	2800	8	8	7.0	7.0	0.875	0.875	0.875
18	3200	6	14	4.0	4.0	0.6666666666666666	0.2857142857142857	0.4
18	3600	3	2	1.0	1.0	0.3333333333333333	0.5	0.4
18	4000	7	12	7.0	7.0	1.0	0.5833333333333334	0.7368421052631579
18	4400	12	18	9.0	10.0	0.75	0.5555555555555556	0.6382978723404257
18	4800	7	8	2.0	2.0	0.2857142857142857	0.25	0.26666666666666666
18	5200	6	15	3.0	3.0	0.5	0.2	0.2857142857142857
18	5600	17	20	10.0	9.0	0.5882352941176471	0.45	0.509915014164306
18	6000	8	16	6.0	6.0	0.75	0.375	0.5
18	6400	2	5	1.0	1.0	0.5	0.2	0.2857142857142857
18	6800	2	3	0.0	0.0	0.0	0.0	0.0
18	7200	8	14	5.0	4.0	0.625	0.2857142857142857	0.3921568627450981
19	0	26	23	13.0	12.0	0.5	0.5217391304347826	0.5106382978723404
19	400	25	20	9.0	9.0	0.36	0.45	0.4
19	800	30	19	12.0	10.0	0.4	0.5263157894736842	0.45454545454545453
19	1200	31	26	17.0	17.0	0.5483870967741935	0.6538461538461539	0.5964912280701754
19	1600	23	20	7.0	7.0	0.30434782608695654	0.35	0.32558139534883723
19	2000	2	3	0.0	0.0	0.0	0.0	0.0
19	2800	5	8	4.0	3.0	0.8	0.375	0.5106382978723405
19	3200	16	14	5.0	5.0	0.3125	0.35714285714285715	0.3333333333333333
19	3600	27	17	9.0	10.0	0.3333333333333333	0.5882352941176471	0.425531914893617
19	4000	17	22	7.0	7.0	0.4117647058823529	0.3181818181818182	0.358974358974359
19	4400	26	22	10.0	10.0	0.38461538461538464	0.45454545454545453	0.4166666666666667
19	4800	18	22	5.0	5.0	0.2777777777777778	0.22727272727272727	0.25
19	5200	12	10	2.0	4.0	0.16666666666666666	0.4	0.23529411764705882
20	0	11	17	5.0	4.0	0.45454545454545453	0.23529411764705882	0.31007751937984496
20	400	18	16	11.0	10.0	0.6111111111111112	0.625	0.6179775280898876
20	800	6	15	4.0	4.0	0.6666666666666666	0.26666666666666666	0.38095238095238093
20	1200	7	7	4.0	4.0	0.5714285714285714	0.5714285714285714	0.5714285714285714
20	1600	10	13	5.0	7.0	0.5	0.5384615384615384	0.5185185185185185
20	2000	16	17	11.0	11.0	0.6875	0.6470588235294118	0.6666666666666666
20	3200	20	17	10.0	10.0	0.5	0.5882352941176471	0.5405405405405405
20	3600	20	20	12.0	11.0	0.6	0.55	0.5739130434782609
20	4000	11	19	8.0	8.0	0.7272727272727273	0.42105263157894735	0.5333333333333333
20	4400	25	24	14.0	13.0	0.56	0.5416666666666666	0.5506807866868382
20	4800	15	18	7.0	7.0	0.4666666666666667	0.3888888888888889	0.4242424242424243
20	5200	18	21	14.0	12.0	0.7777777777777778	0.5714285714285714	0.6588235294117647
20	5600	17	18	12.0	12.0	0.7058823529411765	0.6666666666666666	0.6857142857142857
21	1600	5	8	2.0	2.0	0.4	0.25	0.3076923076923077
21	2400	8	11	6.0	6.0	0.75	0.5454545454545454	0.631578947368421
21	2800	6	7	3.0	4.0	0.5	0.5714285714285714	0.5333333333333333
21	3200	15	22	12.0	12.0	0.8	0.5454545454545454	0.6486486486486486
21	3600	6	14	4.0	4.0	0.6666666666666666	0.2857142857142857	0.4
21	4000	9	13	5.0	5.0	0.5555555555555556	0.38461538461538464	0.4545454545454546
21	4400	18	23	11.0	13.0	0.6111111111111112	0.5652173913043478	0.5872689938398357
22	2000	35	30	11.0	11.0	0.3142857142857143	0.36666666666666664	0.3384615384615384
22	2400	27	17	10.0	10.0	0.37037037037037035	0.5882352941176471	0.45454545454545453
22	2800	16	21	8.0	8.0	0.5	0.38095238095238093	0.43243243243243246
22	3200	16	22	10.0	10.0	0.625	0.45454545454545453	0.5263157894736842
22	3600	27	25	9.0	9.0	0.3333333333333333	0.36	0.34615384615384615
22	4000	26	14	8.0	8.0	0.3076923076923077	0.5714285714285714	0.4
22	4400	26	14	11.0	11.0	0.4230769230769231	0.7857142857142857	0.5499999999999999
X	0	10	13	6.0	6.0	0.6	0.46153846153846156	0.5217391304347826
X	400	1	3	0.0	0.0	0.0	0.0	0.0
X	800	10	19	10.0	10.0	1.0	0.5263157894736842	0.689655172413793
X	1200	9	27	9.0	9.0	1.0	0.3333333333333333	0.5
X	1600	3	13	3.0	3.0	1.0	0.23076923076923078	0.375
X	2000	5	7	4.0	4.0	0.8	0.5714285714285714	0.6666666666666666
X	2400	3	7	3.0	3.0	1.0	0.42857142857142855	0.6
X	2800	3	9	3.0	3.0	1.0	0.3333333333333333	0.5
X	3200	0	1	0.0	0.0		0.0	
X	3600	4	7	3.0	3.0	0.75	0.42857142857142855	0.5454545454545454
X	4000	4	11	3.0	4.0	0.75	0.36363636363636365	0.489795918367347
X	4400	6	12	3.0	3.0	0.5	0.25	0.3333333333333333
X	4800	1	7	0.0	0.0	0.0	0.0	0.0
X	5200	7	4	0.0	0.0	0.0	0.0	0.0
X	6400	3	9	3.0	4.0	1.0	0.4444444444444444	0.6153846153846154
X	6800	2	8	1.0	1.0	0.5	0.125	0.2
X	7200	2	12	2.0	3.0	1.0	0.25	0.4
X	7600	2	7	2.0	2.0	1.0	0.2857142857142857	0.4444444444444444
X	8000	0	2	0.0	0.0		0.0	
X	8400	0	1	0.0	0.0		0.0	
X	10000	6	9	2.0	2.0	0.3333333333333333	0.2222222222222222	0.26666666666666666
X	10400	1	5	1.0	1.0	1.0	0.2	0.3333333333333333
X	10800	4	9	4.0	5.0	1.0	0.5555555555555556	0.7142857142857143
X	11200	1	3	1.0	1.0	1.0	0.3333333333333333	0.5
X	11600	2	7	1.0	1.0	0.5	0.14285714285714285	0.2222222222222222
X	12000	0	2	0.0	0.0		0.0	
X	12800	6	19	4.0	5.0	0.6666666666666666	0.2631578947368421	0.3773584905660377
X	13200	2	8	1.0	1.0	0.5	0.125	0.2
X	13600	0	6	0.0	0.0		0.0	
X	14800	5	10	2.0	2.0	0.4	0.2	0.26666666666666666
